time/time_elapsed,time/total_timesteps,rollout/exploration_rate,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/learning_rate,train/n_updates,train/loss,eval/mean_ep_length,eval/mean_reward
6300,310836,0.05,49,5.79,48.45,7100,0.0001,77458,0.012698201462626457,,
6310,311425,0.05,49,5.85,49.04,7110,0.0001,77606,0.012002220377326012,,
6319,311894,0.05,49,5.98,49.39,7120,0.0001,77723,0.015263374894857407,,
6329,312458,0.05,49,6.11,49.3,7130,0.0001,77864,0.007196655962616205,,
6335,312791,0.05,49,5.97,48.58,7140,0.0001,77947,0.026159856468439102,,
6346,313346,0.05,49,6.08,49.73,7150,0.0001,78086,0.02138148620724678,,
6352,313698,0.05,49,5.69,47.52,7160,0.0001,78174,0.01705893687903881,,
6361,314159,0.05,49,5.64,47.28,7170,0.0001,78289,0.011403301730751991,,
6369,314621,0.05,49,5.59,47.29,7180,0.0001,78405,0.010551046580076218,,
6380,315183,0.05,49,5.77,48.49,7190,0.0001,78545,0.04060529172420502,,
6389,315653,0.05,49,5.86,48.17,7200,0.0001,78663,0.009456674568355083,,
6398,316186,0.05,49,5.9,47.61,7210,0.0001,78796,0.05034719407558441,,
6408,316714,0.05,49,5.93,48.2,7220,0.0001,78928,0.012042985297739506,,
6417,317221,0.05,49,5.76,47.63,7230,0.0001,79055,0.03743738308548927,,
6426,317715,0.05,49,5.93,49.24,7240,0.0001,79178,0.024393195286393166,,
6434,318137,0.05,49,5.82,47.91,7250,0.0001,79284,0.01729978434741497,,
6444,318699,0.05,49,6.18,50.01,7260,0.0001,79424,0.022507332265377045,,
6451,319068,0.05,49,6.08,49.09,7270,0.0001,79516,0.017924131825566292,,
6458,319428,0.05,49,6.13,48.07,7280,0.0001,79606,0.024822767823934555,,
6469,319987,0.05,49,6.05,48.04,7290,0.0001,79746,0.039765890687704086,,
6477,320447,0.05,49,5.97,47.94,7300,0.0001,79861,0.0349627360701561,,
6486,320940,0.05,49,5.92,47.54,7310,0.0001,79984,0.02749216929078102,,
6496,321459,0.05,49,5.9,47.45,7320,0.0001,80114,0.015203164890408516,,
6504,321927,0.05,49,5.83,47.06,7330,0.0001,80231,0.041053928434848785,,
6512,322372,0.05,49,5.82,46.57,7340,0.0001,80342,0.018573520705103874,,
6521,322852,0.05,49,5.98,47.15,7350,0.0001,80462,0.012433981522917747,,
6530,323340,0.05,49,5.92,46.41,7360,0.0001,80584,0.020041780546307564,,
6539,323847,0.05,49,6.11,47.79,7370,0.0001,80711,0.012174446135759354,,
6547,324257,0.05,49,6.08,48.29,7380,0.0001,80814,0.026798412203788757,,
6558,324837,0.05,49,6.21,48.5,7390,0.0001,80959,0.01342732459306717,,
6566,325292,0.05,49,6.25,48.45,7400,0.0001,81072,0.013558412902057171,,
6573,325658,0.05,49,6.06,47.18,7410,0.0001,81164,0.03380708023905754,,
6581,326126,0.05,49,5.93,46.67,7420,0.0001,81281,0.01954774744808674,,
6592,326735,0.05,49,6.23,48.08,7430,0.0001,81433,0.011117354035377502,,
6601,327243,0.05,49,6.32,48.71,7440,0.0001,81560,0.013640758581459522,,
6609,327669,0.05,49,6.23,48.17,7450,0.0001,81667,0.016483759507536888,,
6617,328091,0.05,49,6.04,47.51,7460,0.0001,81772,0.011142557486891747,,
6626,328586,0.05,49,6.07,47.39,7470,0.0001,81896,0.019489895552396774,,
6635,329076,0.05,49,6.16,48.19,7480,0.0001,82018,0.028611674904823303,,
6643,329488,0.05,49,6.03,46.51,7490,0.0001,82121,0.012267112731933594,,
6653,330076,0.05,49,6.23,47.84,7500,0.0001,82268,0.02317829430103302,,
6665,330712,0.05,49,6.49,50.54,7510,0.0001,82427,0.011187542229890823,,
6673,331164,0.05,49,6.46,50.38,7520,0.0001,82540,0.008063649758696556,,
6683,331720,0.05,49,6.44,49.85,7530,0.0001,82679,0.03512989357113838,,
6689,332011,0.05,49,6.14,47.68,7540,0.0001,82752,0.014973623678088188,,
6698,332548,0.05,49,6.28,48.79,7550,0.0001,82886,0.014683382585644722,,
6706,332899,0.05,49,6.22,48.08,7560,0.0001,82974,0.005905226804316044,,
6717,333353,0.05,49,6.07,47.67,7570,0.0001,83088,0.007829926908016205,,
6727,333919,0.05,49,6.23,48.43,7580,0.0001,83229,0.012849279679358006,,
6734,334269,0.05,49,6.03,47.81,7590,0.0001,83317,0.011272677220404148,,
6743,334753,0.05,49,5.81,46.77,7600,0.0001,83438,0.03433884680271149,,
6752,335115,0.05,49,5.49,44.03,7610,0.0001,83528,0.01718052476644516,,
6764,335614,0.05,49,5.6,44.5,7620,0.0001,83653,0.03932627663016319,,
6774,336151,0.05,49,5.52,44.31,7630,0.0001,83787,0.01066541112959385,,
6787,336640,0.05,49,5.73,46.29,7640,0.0001,83909,0.021179277449846268,,
6795,337096,0.05,49,5.6,45.48,7650,0.0001,84023,0.008414559066295624,,
6806,337501,0.05,49,5.73,46.02,7660,0.0001,84125,0.013844428583979607,,
6817,338027,0.05,49,5.83,46.74,7670,0.0001,84256,0.030688447877764702,,
6828,338586,0.05,49,5.77,46.67,7680,0.0001,84396,0.02368016354739666,,
6837,339117,0.05,49,5.98,48.48,7690,0.0001,84529,0.015945235267281532,,
6846,339569,0.05,49,6.04,48.16,7700,0.0001,84642,0.027383288368582726,,
6852,339938,0.05,49,6.16,48.23,7710,0.0001,84734,0.009779231622815132,,
6862,340482,0.05,49,6.23,48.68,7720,0.0001,84870,0.03048286773264408,,
6868,340799,0.05,49,5.9,46.48,7730,0.0001,84949,0.01350046694278717,,
6877,341283,0.05,49,5.9,46.43,7740,0.0001,85070,0.02461531013250351,,
6885,341724,0.05,49,5.86,46.28,7750,0.0001,85180,0.014998217113316059,,
6897,342391,0.05,49,6.15,48.9,7760,0.0001,85347,0.02644437924027443,,
6908,343012,0.05,49,6.27,49.85,7770,0.0001,85502,0.019227508455514908,,
6917,343484,0.05,49,6.17,48.98,7780,0.0001,85620,0.009226160123944283,,
6927,344039,0.05,49,6.32,49.22,7790,0.0001,85759,0.00915833655744791,,
6937,344561,0.05,49,6.35,49.92,7800,0.0001,85890,0.019564839079976082,,
6946,345083,0.05,49,6.5,51.45,7810,0.0001,86020,0.013701637275516987,,
6953,345458,0.05,49,6.33,49.76,7820,0.0001,86114,0.010813958942890167,,
6963,345986,0.05,49,6.66,51.87,7830,0.0001,86246,0.005739804822951555,,
6972,346516,0.05,49,6.74,52.33,7840,0.0001,86378,0.0148386899381876,,
6980,346950,0.05,49,6.75,52.26,7850,0.0001,86487,0.007498100399971008,,
6990,347455,0.05,49,6.57,50.64,7860,0.0001,86613,0.028773125261068344,,
6998,347901,0.05,49,6.36,48.89,7870,0.0001,86725,0.017450004816055298,,
7008,348469,0.05,49,6.38,49.85,7880,0.0001,86867,0.009261472150683403,,
7015,348849,0.05,49,6.08,48.1,7890,0.0001,86962,0.035132572054862976,,
7024,349352,0.05,49,6.03,47.91,7900,0.0001,87087,0.020112965255975723,,
7033,349829,0.05,49,5.97,47.46,7910,0.0001,87207,0.009164728224277496,,
,350000,0.05,,,,,0.0001,87249,0.008341516368091106,66.2,8.8
7044,350266,0.05,49,6.0,48.08,7920,0.0001,87316,0.015028228983283043,,
7054,350763,0.05,49,5.95,47.77,7930,0.0001,87440,0.018998989835381508,,
7064,351321,0.05,49,6.03,48.05,7940,0.0001,87580,0.009166749194264412,,
7074,351870,0.05,49,6.1,49.2,7950,0.0001,87717,0.0197445061057806,,
7084,352378,0.05,49,6.08,49.23,7960,0.0001,87844,0.00774626899510622,,
7091,352790,0.05,49,6.09,48.89,7970,0.0001,87947,0.011895783245563507,,
7099,353230,0.05,49,6.03,47.61,7980,0.0001,88057,0.023905223235487938,,
7107,353683,0.05,49,6.06,48.34,7990,0.0001,88170,0.02851380594074726,,
7116,354134,0.05,49,6.05,47.82,8000,0.0001,88283,0.025783810764551163,,
7126,354689,0.05,49,6.08,48.6,8010,0.0001,88422,0.016772598028182983,,
7137,355309,0.05,49,6.32,50.43,8020,0.0001,88577,0.012994768097996712,,
7144,355696,0.05,49,6.27,49.33,8030,0.0001,88673,0.011936143040657043,,
7151,356096,0.05,49,6.02,47.75,8040,0.0001,88773,0.013183053582906723,,
7157,356397,0.05,49,5.82,45.27,8050,0.0001,88849,0.020907031372189522,,
7164,356809,0.05,49,5.72,44.31,8060,0.0001,88952,0.02417881041765213,,
7172,357229,0.05,49,5.64,44.39,8070,0.0001,89057,0.013820416294038296,,
7179,357638,0.05,49,5.58,44.08,8080,0.0001,89159,0.015442612580955029,,
7187,358063,0.05,49,5.56,43.8,8090,0.0001,89265,0.028088072314858437,,
7196,358550,0.05,49,5.57,44.16,8100,0.0001,89387,0.01180360373109579,,
7201,358829,0.05,49,5.24,41.4,8110,0.0001,89457,0.008128542453050613,,
7209,359267,0.05,49,5.02,39.58,8120,0.0001,89566,0.017070891335606575,,
7217,359705,0.05,49,4.9,40.09,8130,0.0001,89676,0.012709399685263634,,
7226,360155,0.05,49,5.0,40.59,8140,0.0001,89788,0.012082899920642376,,
7233,360546,0.05,49,5.02,41.49,8150,0.0001,89886,0.006656477693468332,,
7242,361036,0.05,49,5.03,42.27,8160,0.0001,90008,0.020034708082675934,,
7252,361611,0.05,49,5.23,43.82,8170,0.0001,90152,0.02129715494811535,,
7259,361995,0.05,49,5.24,43.57,8180,0.0001,90248,0.010442222468554974,,
7267,362432,0.05,49,5.24,43.69,8190,0.0001,90357,0.03492370992898941,,
7280,362879,0.05,49,5.19,43.29,8200,0.0001,90469,0.008610492572188377,,
7288,363289,0.05,49,5.43,44.6,8210,0.0001,90572,0.007790292613208294,,
7296,363713,0.05,49,5.5,44.46,8220,0.0001,90678,0.006662770174443722,,
7306,364286,0.05,49,5.68,45.81,8230,0.0001,90821,0.008529235608875751,,
7316,364772,0.05,49,5.66,46.17,8240,0.0001,90942,0.017176592722535133,,
7323,365158,0.05,49,5.71,46.12,8250,0.0001,91039,0.012419277802109718,,
7331,365584,0.05,49,5.73,45.48,8260,0.0001,91145,0.013203670270740986,,
7341,366122,0.05,49,5.82,45.11,8270,0.0001,91280,0.008719216100871563,,
7349,366562,0.05,49,5.84,45.67,8280,0.0001,91390,0.019533749669790268,,
7356,366900,0.05,49,5.81,44.68,8290,0.0001,91474,0.03618447110056877,,
7363,367289,0.05,49,5.74,44.1,8300,0.0001,91572,0.020242102444171906,,
7371,367719,0.05,49,5.78,44.3,8310,0.0001,91679,0.012177725322544575,,
7378,368137,0.05,49,5.67,44.24,8320,0.0001,91784,0.00884920172393322,,
7385,368521,0.05,49,5.47,42.35,8330,0.0001,91880,0.01743406429886818,,
7394,368950,0.05,49,5.42,41.78,8340,0.0001,91987,0.011437478475272655,,
7404,369472,0.05,49,5.5,43.14,8350,0.0001,92117,0.020039960741996765,,
7416,370086,0.05,49,5.72,45.02,8360,0.0001,92271,0.012215420603752136,,
7423,370470,0.05,49,5.52,43.48,8370,0.0001,92367,0.006508190650492907,,
7432,370978,0.05,49,5.61,44.16,8380,0.0001,92494,0.03641710430383682,,
7438,371320,0.05,49,5.47,44.2,8390,0.0001,92579,0.010126768611371517,,
7446,371773,0.05,49,5.61,44.84,8400,0.0001,92693,0.011780277825891972,,
7456,372311,0.05,49,5.56,45.92,8410,0.0001,92827,0.01051323115825653,,
7466,372826,0.05,49,5.65,46.89,8420,0.0001,92956,0.007721335161477327,,
7472,373160,0.05,49,5.65,46.39,8430,0.0001,93039,0.018289541825652122,,
7480,373619,0.05,49,5.79,46.69,8440,0.0001,93154,0.013677051290869713,,
7489,374117,0.05,49,5.85,46.45,8450,0.0001,93279,0.01649247109889984,,
7498,374596,0.05,49,5.72,45.1,8460,0.0001,93398,0.009244071319699287,,
7508,375132,0.05,49,5.75,46.62,8470,0.0001,93532,0.016683006659150124,,
7519,375708,0.05,49,5.85,47.3,8480,0.0001,93676,0.015579553321003914,,
7527,376119,0.05,49,5.91,47.99,8490,0.0001,93779,0.008403829298913479,,
7533,376435,0.05,49,5.66,46.62,8500,0.0001,93858,0.011380567215383053,,
7539,376783,0.05,49,5.52,44.72,8510,0.0001,93945,0.02876443788409233,,
7550,377354,0.05,49,5.64,45.28,8520,0.0001,94088,0.011567081324756145,,
7556,377702,0.05,49,5.56,45.42,8530,0.0001,94175,0.018329568207263947,,
7567,378279,0.05,49,5.69,46.6,8540,0.0001,94319,0.012229407206177711,,
7575,378763,0.05,49,5.67,46.46,8550,0.0001,94440,0.02468985505402088,,
7585,379232,0.05,49,5.55,46.36,8560,0.0001,94557,0.011542241089046001,,
7590,379510,0.05,49,5.37,43.78,8570,0.0001,94627,0.014478253200650215,,
7598,379964,0.05,50,5.3,42.56,8580,0.0001,94740,0.009956015273928642,,
7607,380476,0.05,50,5.53,43.57,8590,0.0001,94868,0.010226760990917683,,
7617,381013,0.05,50,5.74,45.78,8600,0.0001,95003,0.00870867446064949,,
7627,381549,0.05,50,6.03,47.66,8610,0.0001,95137,0.012101317755877972,,
7636,382020,0.05,50,5.93,46.66,8620,0.0001,95254,0.02027842588722706,,
7646,382521,0.05,50,6.04,48.19,8630,0.0001,95380,0.005737916100770235,,
7655,383046,0.05,50,6.03,47.67,8640,0.0001,95511,0.03032561019062996,,
7664,383566,0.05,50,6.05,48.03,8650,0.0001,95641,0.005055840592831373,,
7672,383991,0.05,50,6.06,47.59,8660,0.0001,95747,0.018727390095591545,,
7681,384511,0.05,50,6.17,50.01,8670,0.0001,95877,0.009918264113366604,,
7691,385031,0.05,50,6.14,50.67,8680,0.0001,96007,0.009547926485538483,,
7699,385489,0.05,50,6.1,50.13,8690,0.0001,96122,0.016099605709314346,,
7709,386034,0.05,50,6.24,50.21,8700,0.0001,96258,0.009819870814681053,,
7718,386524,0.05,50,6.18,49.75,8710,0.0001,96380,0.01783529855310917,,
7732,387045,0.05,50,6.3,50.25,8720,0.0001,96511,0.01624983735382557,,
7742,387491,0.05,50,6.41,49.7,8730,0.0001,96622,0.0259420033544302,,
7756,387957,0.05,50,6.32,49.11,8740,0.0001,96739,0.011850707232952118,,
7763,388364,0.05,50,6.15,47.98,8750,0.0001,96840,0.051807157695293427,,
7775,388836,0.05,50,6.35,48.45,8760,0.0001,96958,0.00808073952794075,,
7785,389388,0.05,50,6.44,48.77,8770,0.0001,97096,0.02124643698334694,,
7798,389912,0.05,49,6.48,48.81,8780,0.0001,97227,0.010989244095981121,,
7808,390462,0.05,50,6.54,49.73,8790,0.0001,97365,0.0319661907851696,,
7818,390975,0.05,50,6.51,49.41,8800,0.0001,97493,0.008487707935273647,,
7829,391571,0.05,50,6.64,50.47,8810,0.0001,97642,0.014571035280823708,,
7838,392043,0.05,50,6.51,49.98,8820,0.0001,97760,0.010258950293064117,,
7848,392623,0.05,50,6.65,51.32,8830,0.0001,97905,0.011390680447220802,,
7855,392993,0.05,50,6.44,50.36,8840,0.0001,97998,0.014575171284377575,,
7866,393554,0.05,50,6.73,51.9,8850,0.0001,98138,0.012673962861299515,,
7875,394041,0.05,50,6.65,52.05,8860,0.0001,98260,0.01605261117219925,,
7884,394533,0.05,50,6.68,51.45,8870,0.0001,98383,0.01168817188590765,,
7891,394894,0.05,50,6.52,49.82,8880,0.0001,98473,0.016676785424351692,,
7901,395455,0.05,50,6.61,49.93,8890,0.0001,98613,0.012827591970562935,,
7910,395931,0.05,50,6.47,49.56,8900,0.0001,98732,0.010486211627721786,,
7917,396329,0.05,50,6.22,47.58,8910,0.0001,98832,0.009744010865688324,,
7925,396727,0.05,50,6.21,46.84,8920,0.0001,98931,0.016172997653484344,,
7935,397229,0.05,50,6.08,46.06,8930,0.0001,99057,0.012288734316825867,,
7944,397726,0.05,50,6.26,47.33,8940,0.0001,99181,0.008469155989587307,,
7950,398055,0.05,50,5.86,45.01,8950,0.0001,99263,0.023617714643478394,,
7960,398590,0.05,50,5.87,45.49,8960,0.0001,99397,0.02993067353963852,,
7971,399184,0.05,50,5.87,46.51,8970,0.0001,99545,0.012380610220134258,,
7980,399671,0.05,50,5.97,47.77,8980,0.0001,99667,0.015098829753696918,,
,400000,0.05,,,,,0.0001,99749,0.015530112199485302,49.4,7.0
7991,400190,0.05,50,5.82,47.35,8990,0.0001,99797,0.014836953952908516,,
8007,400754,0.05,50,6.05,48.23,9000,0.0001,99938,0.018286867067217827,,
8015,401151,0.05,50,6.09,48.22,9010,0.0001,100037,0.007599795702844858,,
8025,401553,0.05,50,6.07,48.26,9020,0.0001,100138,0.0127143869176507,,
8032,401920,0.05,50,5.95,46.91,9030,0.0001,100229,0.009338301606476307,,
8041,402348,0.05,50,5.85,46.22,9040,0.0001,100336,0.013935817405581474,,
8054,402918,0.05,50,6.2,48.63,9050,0.0001,100479,0.012066425755620003,,
8063,403347,0.05,50,6.08,47.57,9060,0.0001,100586,0.007229296490550041,,
8069,403664,0.05,50,5.75,44.8,9070,0.0001,100665,0.013706469908356667,,
8080,404267,0.05,50,5.72,45.96,9080,0.0001,100816,0.020726650953292847,,
8089,404800,0.05,50,5.89,46.1,9090,0.0001,100949,0.013770884834229946,,
8099,405319,0.05,50,5.81,45.65,9100,0.0001,101079,0.008912505581974983,,
8109,405891,0.05,50,5.95,47.4,9110,0.0001,101222,0.01501007191836834,,
8118,406374,0.05,50,5.98,48.21,9120,0.0001,101343,0.046053238213062286,,
8127,406892,0.05,50,6.18,49.72,9130,0.0001,101472,0.017233602702617645,,
8136,407381,0.05,50,6.27,50.33,9140,0.0001,101595,0.013243394903838634,,
8146,407980,0.05,50,6.31,50.62,9150,0.0001,101744,0.014671003445982933,,
8156,408532,0.05,50,6.55,51.85,9160,0.0001,101882,0.06076803803443909,,
8164,408937,0.05,50,6.73,52.73,9170,0.0001,101984,0.011424301192164421,,
8171,409338,0.05,50,6.71,50.71,9180,0.0001,102084,0.01588069275021553,,
8181,409860,0.05,50,6.6,50.6,9190,0.0001,102214,0.011961974203586578,,
8189,410298,0.05,50,6.35,49.79,9200,0.0001,102324,0.026631541550159454,,
8199,410879,0.05,50,6.45,49.88,9210,0.0001,102469,0.014158078469336033,,
8210,411372,0.05,50,6.47,49.98,9220,0.0001,102592,0.01806328259408474,,
8220,411913,0.05,50,6.41,50.21,9230,0.0001,102728,0.008264136500656605,,
8229,412368,0.05,50,6.45,49.87,9240,0.0001,102841,0.020175272598862648,,
8237,412829,0.05,50,6.3,48.49,9250,0.0001,102957,0.027202166616916656,,
8246,413245,0.05,50,5.98,47.13,9260,0.0001,103061,0.014198589138686657,,
8257,413835,0.05,50,6.29,48.98,9270,0.0001,103208,0.012577560730278492,,
8266,414328,0.05,50,6.35,49.9,9280,0.0001,103331,0.009451685473322868,,
8275,414818,0.05,50,6.34,49.58,9290,0.0001,103454,0.0286810752004385,,
8283,415188,0.05,50,6.36,48.9,9300,0.0001,103546,0.029441500082612038,,
8292,415711,0.05,50,6.33,48.32,9310,0.0001,103677,0.017183182761073112,,
8302,416265,0.05,50,6.33,48.93,9320,0.0001,103816,0.011863255873322487,,
8311,416758,0.05,50,6.24,48.45,9330,0.0001,103939,0.013271495699882507,,
8318,417111,0.05,50,6.05,47.43,9340,0.0001,104027,0.024774959310889244,,
8328,417648,0.05,50,6.12,48.19,9350,0.0001,104161,0.013518915511667728,,
8335,418066,0.05,50,6.15,48.21,9360,0.0001,104266,0.01571773737668991,,
8345,418600,0.05,50,6.05,47.65,9370,0.0001,104399,0.022570714354515076,,
8355,419162,0.05,50,6.17,48.34,9380,0.0001,104540,0.012175925076007843,,
8363,419562,0.05,50,5.99,47.44,9390,0.0001,104640,0.009035932831466198,,
8374,420174,0.05,50,6.26,49.86,9400,0.0001,104793,0.03709172457456589,,
8382,420612,0.05,50,6.02,49.01,9410,0.0001,104902,0.010797182098031044,,
8393,421225,0.05,50,6.11,49.6,9420,0.0001,105056,0.025427352637052536,,
8404,421842,0.05,50,6.38,50.84,9430,0.0001,105210,0.009393115527927876,,
8414,422345,0.05,50,6.48,52.34,9440,0.0001,105336,0.009285465814173222,,
8423,422870,0.05,50,6.48,52.22,9450,0.0001,105467,0.006711791735142469,,
8432,423325,0.05,50,6.61,52.59,9460,0.0001,105581,0.02075101062655449,,
8440,423800,0.05,50,6.56,52.0,9470,0.0001,105699,0.009292873553931713,,
8449,424292,0.05,50,6.49,51.3,9480,0.0001,105822,0.02619560807943344,,
8461,424957,0.05,50,6.9,53.95,9490,0.0001,105989,0.011617807671427727,,
8470,425449,0.05,50,6.86,52.75,9500,0.0001,106112,0.004145994316786528,,
8477,425841,0.05,50,6.91,52.29,9510,0.0001,106210,0.03694816678762436,,
8490,426505,0.05,50,6.94,52.8,9520,0.0001,106376,0.03725678101181984,,
8502,426994,0.05,50,6.8,51.52,9530,0.0001,106498,0.01009210292249918,,
8511,427477,0.05,50,6.82,51.32,9540,0.0001,106619,0.022027133032679558,,
8525,428043,0.05,50,6.87,51.73,9550,0.0001,106760,0.014275804162025452,,
8534,428525,0.05,50,6.85,52.0,9560,0.0001,106881,0.009831023402512074,,
8547,429045,0.05,50,6.88,52.45,9570,0.0001,107011,0.0157894529402256,,
8557,429540,0.05,50,6.79,52.48,9580,0.0001,107134,0.010951526463031769,,
8568,430103,0.05,50,6.63,51.46,9590,0.0001,107275,0.02317139133810997,,
8580,430776,0.05,50,6.74,53.27,9600,0.0001,107443,0.015959611162543297,,
8588,431217,0.05,50,6.73,53.76,9610,0.0001,107554,0.03238622844219208,,
8597,431725,0.05,50,6.63,52.2,9620,0.0001,107681,0.012804556638002396,,
8610,432244,0.05,50,6.55,52.5,9630,0.0001,107810,0.008501535281538963,,
8622,432883,0.05,50,6.76,54.06,9640,0.0001,107970,0.011751915328204632,,
8634,433384,0.05,50,6.59,53.41,9650,0.0001,108095,0.017099425196647644,,
8643,433887,0.05,50,6.57,53.62,9660,0.0001,108221,0.0057197753340005875,,
8654,434439,0.05,50,6.44,53.94,9670,0.0001,108359,0.005158709362149239,,
8665,434922,0.05,50,6.45,53.82,9680,0.0001,108480,0.012531794607639313,,
8676,435531,0.05,50,6.39,54.28,9690,0.0001,108632,0.017971761524677277,,
8686,436052,0.05,50,6.14,52.76,9700,0.0001,108762,0.009982516057789326,,
8695,436591,0.05,50,6.22,53.74,9710,0.0001,108897,0.013482409529387951,,
8705,437139,0.05,50,6.31,54.14,9720,0.0001,109034,0.0179290734231472,,
8714,437533,0.05,50,6.04,52.89,9730,0.0001,109133,0.01405307650566101,,
8729,438265,0.05,50,6.18,53.82,9740,0.0001,109316,0.013582773506641388,,
8735,438598,0.05,50,6.02,52.14,9750,0.0001,109399,0.007958480156958103,,
8746,439044,0.05,50,5.97,51.57,9760,0.0001,109510,0.008618848398327827,,
8754,439489,0.05,50,5.97,50.5,9770,0.0001,109622,0.011727830395102501,,
8767,440028,0.05,50,6.0,51.06,9780,0.0001,109756,0.007387860678136349,,
8778,440647,0.05,50,6.13,51.16,9790,0.0001,109911,0.016005322337150574,,
8788,441168,0.05,50,6.18,51.16,9800,0.0001,110041,0.021137649193406105,,
8797,441671,0.05,50,6.11,50.8,9810,0.0001,110167,0.01334161963313818,,
8805,442103,0.05,50,5.96,49.64,9820,0.0001,110275,0.01010086014866829,,
8815,442660,0.05,50,6.29,51.27,9830,0.0001,110414,0.014070382341742516,,
8825,443118,0.05,50,5.93,48.53,9840,0.0001,110529,0.01523346733301878,,
8830,443425,0.05,50,5.84,48.27,9850,0.0001,110606,0.008846954442560673,,
8840,443974,0.05,50,6.06,49.3,9860,0.0001,110743,0.00913995411247015,,
8850,444480,0.05,50,6.06,49.91,9870,0.0001,110869,0.015395194292068481,,
8858,444917,0.05,50,5.99,48.89,9880,0.0001,110979,0.02841949462890625,,
8865,445308,0.05,50,5.73,46.61,9890,0.0001,111076,0.02535102143883705,,
8871,445617,0.05,50,5.52,44.49,9900,0.0001,111154,0.035238392651081085,,
8879,446063,0.05,50,5.54,43.92,9910,0.0001,111265,0.01016517449170351,,
8890,446667,0.05,50,5.54,45.64,9920,0.0001,111416,0.015332807786762714,,
8898,447135,0.05,50,5.5,44.75,9930,0.0001,111533,0.01243341900408268,,
8909,447713,0.05,50,5.62,45.95,9940,0.0001,111678,0.024222293868660927,,
8918,448227,0.05,50,5.9,48.02,9950,0.0001,111806,0.018128763884305954,,
8933,448907,0.05,50,5.97,49.33,9960,0.0001,111976,0.015974292531609535,,
8940,449294,0.05,50,5.9,48.14,9970,0.0001,112073,0.03862817585468292,,
8950,449791,0.05,50,5.83,48.74,9980,0.0001,112197,0.018656840547919273,,
,450000,0.05,,,,,0.0001,112249,0.012423539534211159,63.6,7.6
8966,450450,0.05,50,6.08,51.42,9990,0.0001,112362,0.029978293925523758,,
8976,450876,0.05,50,6.27,52.59,10000,0.0001,112468,0.010067155584692955,,
8987,451416,0.05,50,6.36,53.53,10010,0.0001,112603,0.01656399667263031,,
8999,452029,0.05,50,6.51,53.62,10020,0.0001,112757,0.025700323283672333,,
9007,452516,0.05,50,6.38,53.81,10030,0.0001,112878,0.009037435054779053,,
9018,453079,0.05,50,6.39,53.66,10040,0.0001,113019,0.03559307008981705,,
9030,453773,0.05,50,6.54,55.46,10050,0.0001,113193,0.01021649595350027,,
9040,454360,0.05,50,6.33,54.53,10060,0.0001,113339,0.014074916951358318,,
9048,454767,0.05,50,6.32,54.73,10070,0.0001,113441,0.014028695411980152,,
9057,455283,0.05,50,6.48,54.92,10080,0.0001,113570,0.02642795816063881,,
9068,455877,0.05,50,6.29,54.27,10090,0.0001,113719,0.01798674836754799,,
9077,456338,0.05,50,6.28,54.62,10100,0.0001,113834,0.032673001289367676,,
9088,456973,0.05,50,6.43,55.57,10110,0.0001,113993,0.019368425011634827,,
9095,457345,0.05,50,6.18,53.16,10120,0.0001,114086,0.01572568714618683,,
9103,457803,0.05,50,6.11,52.87,10130,0.0001,114200,0.005885563790798187,,
9112,458235,0.05,50,5.89,51.56,10140,0.0001,114308,0.01610587351024151,,
9121,458620,0.05,50,5.65,48.47,10150,0.0001,114404,0.02252849191427231,,
9130,459051,0.05,50,5.58,46.91,10160,0.0001,114512,0.02324100397527218,,
9140,459526,0.05,50,5.71,47.59,10170,0.0001,114631,0.02190670557320118,,
9152,460144,0.05,50,5.8,48.61,10180,0.0001,114785,0.02719254419207573,,
9165,460718,0.05,50,5.93,48.41,10190,0.0001,114929,0.018202608451247215,,
9174,461223,0.05,50,5.96,48.85,10200,0.0001,115055,0.009059793315827847,,
9180,461572,0.05,50,5.63,45.99,10210,0.0001,115142,0.01097865216434002,,
9186,461850,0.05,50,5.53,45.05,10220,0.0001,115212,0.02167365886271,,
9196,462411,0.05,50,5.78,46.08,10230,0.0001,115352,0.015899334102869034,,
9205,462904,0.05,50,5.96,46.69,10240,0.0001,115475,0.021683726459741592,,
9213,463343,0.05,50,6.0,47.23,10250,0.0001,115585,0.015756264328956604,,
9223,463891,0.05,50,6.11,48.4,10260,0.0001,115722,0.018659647554159164,,
9233,464438,0.05,50,6.14,49.12,10270,0.0001,115859,0.02243121899664402,,
9242,464934,0.05,50,6.12,47.9,10280,0.0001,115983,0.011655476875603199,,
9251,465432,0.05,50,6.04,47.14,10290,0.0001,116107,0.008266571909189224,,
9259,465863,0.05,50,5.9,46.4,10300,0.0001,116215,0.010519551113247871,,
9268,466391,0.05,50,6.06,48.19,10310,0.0001,116347,0.013618684373795986,,
9283,467084,0.05,50,6.42,52.34,10320,0.0001,116520,0.02828914299607277,,
9290,467450,0.05,50,6.15,50.39,10330,0.0001,116612,0.03136494755744934,,
9302,468004,0.05,50,6.07,51.0,10340,0.0001,116750,0.007216994650661945,,
9309,468380,0.05,50,5.88,50.37,10350,0.0001,116844,0.009501060470938683,,
9316,468776,0.05,50,5.66,48.85,10360,0.0001,116943,0.012379719875752926,,
9326,469249,0.05,50,5.55,48.11,10370,0.0001,117062,0.02342160791158676,,
