rollout/ep_rew_mean,time/total_timesteps,time/episodes,time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/exploration_rate,train/learning_rate,train/loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
6.75,154506,3190,57,60.04,2667,0.05,0.0001,0.021769868209958076,38376,,
6.69,155033,3200,57,59.6,2676,0.05,0.0001,0.015972767025232315,38508,,
6.61,155506,3210,57,58.55,2684,0.05,0.0001,0.020254261791706085,38626,,
6.72,156266,3220,57,59.66,2697,0.05,0.0001,0.028919612988829613,38816,,
6.7,156821,3230,57,58.41,2707,0.05,0.0001,0.02322152443230152,38955,,
6.64,157405,3240,57,57.63,2717,0.05,0.0001,0.01705322600901127,39101,,
6.6,158079,3250,57,58.3,2728,0.05,0.0001,0.0367572195827961,39269,,
6.54,158529,3260,57,57.64,2736,0.05,0.0001,0.027768215164542198,39382,,
6.49,158994,3270,57,57.53,2744,0.05,0.0001,0.03734957426786423,39498,,
6.32,159599,3280,57,57.43,2754,0.05,0.0001,0.03518572077155113,39649,,
6.05,160042,3290,57,55.36,2762,0.05,0.0001,0.03559624031186104,39760,,
6.06,160610,3300,57,55.77,2772,0.05,0.0001,0.01709887385368347,39902,,
6.02,161061,3310,57,55.55,2780,0.05,0.0001,0.015161613002419472,40015,,
5.75,161513,3320,57,52.47,2787,0.05,0.0001,0.036402393132448196,40128,,
5.73,162088,3330,57,52.67,2797,0.05,0.0001,0.024386221542954445,40271,,
5.55,162449,3340,57,50.44,2804,0.05,0.0001,0.015469897538423538,40362,,
5.55,163037,3350,57,49.58,2814,0.05,0.0001,0.039838384836912155,40509,,
5.68,163604,3360,57,50.75,2824,0.05,0.0001,0.03559952229261398,40650,,
5.71,164189,3370,57,51.95,2834,0.05,0.0001,0.03612648323178291,40797,,
5.84,164788,3380,57,51.89,2844,0.05,0.0001,0.029840854927897453,40946,,
5.74,165169,3390,57,51.27,2851,0.05,0.0001,0.026853948831558228,41042,,
5.78,165673,3400,57,50.63,2859,0.05,0.0001,0.02050168067216873,41168,,
5.93,166267,3410,57,52.06,2870,0.05,0.0001,0.029691217467188835,41316,,
5.84,166699,3420,57,51.86,2884,0.05,0.0001,0.02900880016386509,41424,,
5.84,167237,3430,57,51.49,2897,0.05,0.0001,0.01731828786432743,41559,,
5.99,167833,3440,57,53.84,2909,0.05,0.0001,0.04154267907142639,41708,,
5.78,168212,3450,57,51.75,2916,0.05,0.0001,0.024297799915075302,41802,,
5.65,168707,3460,57,51.03,2926,0.05,0.0001,0.0555775910615921,41926,,
5.64,169140,3470,57,49.51,2935,0.05,0.0001,0.03245341405272484,42034,,
5.71,169684,3480,57,48.96,2945,0.05,0.0001,0.027484657242894173,42170,,
5.89,170134,3490,57,49.65,2955,0.05,0.0001,0.026509597897529602,42283,,
5.69,170550,3500,57,48.77,2963,0.05,0.0001,0.018100909888744354,42387,,
5.75,171205,3510,57,49.38,2975,0.05,0.0001,0.018818138167262077,42551,,
5.97,171765,3520,57,50.66,2986,0.05,0.0001,0.018277691677212715,42691,,
5.86,172307,3530,57,50.7,2997,0.05,0.0001,0.0292726568877697,42826,,
5.85,172885,3540,57,50.52,3008,0.05,0.0001,0.0242741871625185,42971,,
5.95,173483,3550,57,52.71,3019,0.05,0.0001,0.031645096838474274,43120,,
6.08,174049,3560,57,53.42,3030,0.05,0.0001,0.03484416753053665,43262,,
6.27,174700,3570,57,55.6,3043,0.05,0.0001,0.026046201586723328,43424,,
6.08,175221,3580,57,55.37,3053,0.05,0.0001,0.0476672500371933,43555,,
6.05,175717,3590,57,55.83,3062,0.05,0.0001,0.030679229646921158,43679,,
6.24,176275,3600,57,57.25,3073,0.05,0.0001,0.014105363748967648,43818,,
6.04,176751,3610,57,55.46,3082,0.05,0.0001,0.03992167487740517,43937,,
6.07,177381,3620,57,56.16,3095,0.05,0.0001,0.04237453266978264,44095,,
6.09,177919,3630,57,56.12,3105,0.05,0.0001,0.044565387070178986,44229,,
6.06,178503,3640,57,56.18,3116,0.05,0.0001,0.029534554108977318,44375,,
6.04,178987,3650,57,55.04,3126,0.05,0.0001,0.05244976654648781,44496,,
6.23,179693,3660,57,56.44,3139,0.05,0.0001,0.04793542996048927,44673,,
6.13,180328,3670,57,56.28,3151,0.05,0.0001,0.021960318088531494,44831,,
6.35,181062,3680,57,58.41,3165,0.05,0.0001,0.029882974922657013,45015,,
6.35,181462,3690,57,57.45,3174,0.05,0.0001,0.022576162591576576,45115,,
6.12,181921,3700,57,56.46,3183,0.05,0.0001,0.02135520800948143,45230,,
6.09,182309,3710,57,55.58,3190,0.05,0.0001,0.019336653873324394,45327,,
5.87,182708,3720,57,53.27,3199,0.05,0.0001,0.03704479709267616,45426,,
5.83,183203,3730,57,52.84,3209,0.05,0.0001,0.029997296631336212,45550,,
6.06,183852,3740,57,53.49,3220,0.05,0.0001,0.026655729860067368,45712,,
6.15,184510,3750,57,55.23,3231,0.05,0.0001,0.03390078991651535,45877,,
6.15,185198,3760,57,55.05,3243,0.05,0.0001,0.026019154116511345,46049,,
6.24,185861,3770,57,55.33,3255,0.05,0.0001,0.026146896183490753,46215,,
6.11,186510,3780,57,54.48,3267,0.05,0.0001,0.01909826509654522,46377,,
6.35,187164,3790,57,57.02,3278,0.05,0.0001,0.02725854329764843,46540,,
6.56,187837,3800,57,59.16,3290,0.05,0.0001,0.028711672872304916,46709,,
6.73,188422,3810,57,61.13,3300,0.05,0.0001,0.05336064472794533,46855,,
6.99,189051,3820,57,63.43,3311,0.05,0.0001,0.03248274698853493,47012,,
7.15,189569,3830,57,63.66,3321,0.05,0.0001,0.017390260472893715,47142,,
7.06,190284,3840,57,64.32,3333,0.05,0.0001,0.020925942808389664,47320,,
6.99,190832,3850,57,63.22,3343,0.05,0.0001,0.015425932593643665,47457,,
6.79,191240,3860,57,60.42,3350,0.05,0.0001,0.035252220928668976,47559,,
6.68,191785,3870,57,59.24,3360,0.05,0.0001,0.027592815458774567,47696,,
6.59,192259,3880,57,57.49,3368,0.05,0.0001,0.008413409814238548,47814,,
6.41,192782,3890,57,56.18,3378,0.05,0.0001,0.03996402770280838,47945,,
6.55,193435,3900,57,55.98,3389,0.05,0.0001,0.015024937689304352,48108,,
6.55,193940,3910,57,55.18,3398,0.05,0.0001,0.03818505257368088,48234,,
6.6,194639,3920,57,55.88,3411,0.05,0.0001,0.034678950905799866,48409,,
6.42,195143,3930,57,55.74,3419,0.05,0.0001,0.03685787320137024,48535,,
6.19,195635,3940,57,53.51,3429,0.05,0.0001,0.026189099997282028,48658,,
6.35,196193,3950,57,53.61,3439,0.05,0.0001,0.028427604585886,48798,,
6.26,196677,3960,57,54.37,3448,0.05,0.0001,0.03561678156256676,48919,,
6.39,197356,3970,57,55.71,3460,0.05,0.0001,0.027986645698547363,49088,,
6.4,197825,3980,57,55.66,3468,0.05,0.0001,0.015042122453451157,49206,,
6.35,198348,3990,57,55.66,3477,0.05,0.0001,0.031573664397001266,49336,,
6.2,198969,4000,57,55.34,3488,0.05,0.0001,0.02106776088476181,49492,,
6.13,199470,4010,57,55.3,3498,0.05,0.0001,0.03411666303873062,49617,,
,200000,,,,,0.05,0.0001,0.021853435784578323,49749,8.8,69.6
6.21,200241,4020,56,56.02,3513,0.05,0.0001,0.04571695625782013,49810,,
6.31,200744,4030,56,56.01,3522,0.05,0.0001,0.030958624556660652,49935,,
6.41,201305,4040,56,56.7,3532,0.05,0.0001,0.016554459929466248,50076,,
6.27,201886,4050,56,56.93,3542,0.05,0.0001,0.023088058456778526,50221,,
6.53,202562,4060,56,58.85,3554,0.05,0.0001,0.059513628482818604,50390,,
6.37,203082,4070,56,57.26,3563,0.05,0.0001,0.02803165838122368,50520,,
6.4,203667,4080,56,58.42,3574,0.05,0.0001,0.03440771996974945,50666,,
6.44,204117,4090,56,57.69,3582,0.05,0.0001,0.0380047969520092,50779,,
6.45,204604,4100,56,56.35,3591,0.05,0.0001,0.020755847916007042,50900,,
6.46,205139,4110,56,56.69,3600,0.05,0.0001,0.021423012018203735,51034,,
6.3,205706,4120,56,54.65,3610,0.05,0.0001,0.024345362558960915,51176,,
6.32,206284,4130,56,55.4,3620,0.05,0.0001,0.0182049460709095,51320,,
6.13,206717,4140,56,54.12,3628,0.05,0.0001,0.024066369980573654,51429,,
6.33,207334,4150,56,54.48,3639,0.05,0.0001,0.03269679471850395,51583,,
6.31,207942,4160,56,53.8,3650,0.05,0.0001,0.01538386382162571,51735,,
6.45,208612,4170,56,55.3,3662,0.05,0.0001,0.036126840859651566,51902,,
6.42,209171,4180,56,55.04,3671,0.05,0.0001,0.034421175718307495,52042,,
6.62,209791,4190,56,56.74,3682,0.05,0.0001,0.03800549358129501,52197,,
6.65,210349,4200,56,57.45,3692,0.05,0.0001,0.03513842821121216,52337,,
6.69,210862,4210,56,57.23,3701,0.05,0.0001,0.029486343264579773,52465,,
6.63,211409,4220,56,57.03,3711,0.05,0.0001,0.017803387716412544,52602,,
6.8,212079,4230,56,57.95,3723,0.05,0.0001,0.029557904228568077,52769,,
7.14,212755,4240,56,60.38,3735,0.05,0.0001,0.0385308712720871,52938,,
7.0,213290,4250,56,59.56,3745,0.05,0.0001,0.040225639939308167,53072,,
6.94,213820,4260,56,58.78,3754,0.05,0.0001,0.026162566617131233,53204,,
7.16,214551,4270,56,59.39,3767,0.05,0.0001,0.01598205976188183,53387,,
7.12,214988,4280,56,58.17,3775,0.05,0.0001,0.023434042930603027,53496,,
7.08,215553,4290,56,57.62,3785,0.05,0.0001,0.036309096962213516,53638,,
7.04,216208,4300,56,58.59,3797,0.05,0.0001,0.01928549073636532,53801,,
7.18,216794,4310,56,59.32,3807,0.05,0.0001,0.029205981642007828,53948,,
7.22,217365,4320,56,59.56,3817,0.05,0.0001,0.015584835782647133,54091,,
7.17,218041,4330,56,59.62,3829,0.05,0.0001,0.034279607236385345,54260,,
7.12,218607,4340,56,58.52,3839,0.05,0.0001,0.013309445232152939,54401,,
7.16,219199,4350,56,59.09,3850,0.05,0.0001,0.016992878168821335,54549,,
7.17,219876,4360,56,60.56,3862,0.05,0.0001,0.015349839814007282,54718,,
6.92,220518,4370,56,59.67,3873,0.05,0.0001,0.020472873002290726,54879,,
7.2,221079,4380,56,60.91,3883,0.05,0.0001,0.023430146276950836,55019,,
7.11,221633,4390,56,60.8,3893,0.05,0.0001,0.019778762012720108,55158,,
7.15,222230,4400,56,60.22,3904,0.05,0.0001,0.024814995005726814,55307,,
7.06,222871,4410,56,60.77,3915,0.05,0.0001,0.03087463788688183,55467,,
7.17,223457,4420,56,60.92,3927,0.05,0.0001,0.014878771267831326,55614,,
7.14,224126,4430,56,60.85,3939,0.05,0.0001,0.016791030764579773,55781,,
7.16,224714,4440,56,61.07,3949,0.05,0.0001,0.02317507378757,55928,,
7.07,225235,4450,56,60.36,3959,0.05,0.0001,0.03072761371731758,56058,,
6.83,225599,4460,56,57.23,3965,0.05,0.0001,0.02033614180982113,56149,,
6.9,226312,4470,56,57.94,3978,0.05,0.0001,0.07171789556741714,56327,,
6.65,226779,4480,56,57.0,3986,0.05,0.0001,0.028192643076181412,56444,,
6.55,227216,4490,56,55.83,3994,0.05,0.0001,0.04759148508310318,56553,,
6.64,227805,4500,56,55.75,4005,0.05,0.0001,0.025883208960294724,56701,,
6.62,228321,4510,56,54.5,4014,0.05,0.0001,0.02472851425409317,56830,,
6.65,228967,4520,56,55.1,4025,0.05,0.0001,0.036354247480630875,56991,,
6.58,229517,4530,56,53.91,4035,0.05,0.0001,0.059614915400743484,57129,,
6.52,230053,4540,56,53.39,4045,0.05,0.0001,0.05264381691813469,57263,,
6.64,230631,4550,56,53.96,4055,0.05,0.0001,0.02405645325779915,57407,,
6.93,231253,4560,56,56.54,4066,0.05,0.0001,0.017476951703429222,57563,,
6.85,231844,4570,56,55.32,4077,0.05,0.0001,0.02015244960784912,57710,,
7.01,232450,4580,56,56.71,4088,0.05,0.0001,0.017992425709962845,57862,,
7.14,233060,4590,56,58.44,4099,0.05,0.0001,0.01901893876492977,58014,,
7.24,233824,4600,56,60.19,4113,0.05,0.0001,0.030163723975419998,58205,,
7.23,234414,4610,56,60.93,4123,0.05,0.0001,0.039790645241737366,58353,,
7.06,235144,4620,56,61.77,4136,0.05,0.0001,0.03232785314321518,58535,,
6.97,235719,4630,56,62.02,4147,0.05,0.0001,0.02773251198232174,58679,,
6.96,236246,4640,56,61.93,4157,0.05,0.0001,0.030926400795578957,58811,,
6.87,236782,4650,56,61.51,4166,0.05,0.0001,0.021564599126577377,58945,,
6.78,237357,4660,56,61.04,4177,0.05,0.0001,0.02977054938673973,59089,,
6.83,237973,4670,56,61.29,4188,0.05,0.0001,0.04654783010482788,59243,,
6.69,238511,4680,56,60.61,4197,0.05,0.0001,0.01799219287931919,59377,,
6.73,239106,4690,56,60.46,4208,0.05,0.0001,0.052444688975811005,59526,,
6.43,239634,4700,56,58.1,4217,0.05,0.0001,0.014565768651664257,59658,,
6.48,240247,4710,56,58.33,4229,0.05,0.0001,0.029692020267248154,59811,,
6.68,240899,4720,56,57.55,4240,0.05,0.0001,0.036512359976768494,59974,,
6.76,241483,4730,56,57.64,4251,0.05,0.0001,0.035873040556907654,60120,,
6.79,242081,4740,56,58.35,4262,0.05,0.0001,0.04550471901893616,60270,,
6.82,242701,4750,56,59.19,4273,0.05,0.0001,0.014872739091515541,60425,,
6.88,243427,4760,56,60.7,4287,0.05,0.0001,0.028595412150025368,60606,,
6.78,243959,4770,56,59.86,4296,0.05,0.0001,0.038993753492832184,60739,,
6.84,244523,4780,56,60.12,4307,0.05,0.0001,0.015666428953409195,60880,,
6.83,245196,4790,56,60.9,4319,0.05,0.0001,0.016530437394976616,61048,,
6.91,245872,4800,56,62.38,4331,0.05,0.0001,0.01689273491501808,61217,,
7.01,246524,4810,56,62.77,4343,0.05,0.0001,0.014051421545445919,61380,,
6.71,247004,4820,56,61.05,4352,0.05,0.0001,0.02553286775946617,61500,,
6.85,247696,4830,56,62.13,4364,0.05,0.0001,0.014570333063602448,61673,,
6.7,248212,4840,56,61.31,4374,0.05,0.0001,0.020247740671038628,61802,,
6.82,248909,4850,56,62.08,4387,0.05,0.0001,0.022911444306373596,61977,,
6.78,249446,4860,56,60.19,4396,0.05,0.0001,0.027199072763323784,62111,,
6.86,249997,4870,56,60.38,4407,0.05,0.0001,0.03155885264277458,62249,,
,250000,,,,,0.05,,,,6.2,53.8
6.97,250694,4880,56,61.71,4421,0.05,0.0001,0.04015452787280083,62423,,
7.21,251498,4890,56,63.02,4436,0.05,0.0001,0.03205624967813492,62624,,
7.06,251999,4900,56,61.27,4445,0.05,0.0001,0.02169904112815857,62749,,
6.76,252501,4910,56,59.77,4454,0.05,0.0001,0.023206744343042374,62875,,
6.98,253132,4920,56,61.28,4466,0.05,0.0001,0.029542002826929092,63032,,
6.9,253780,4930,56,60.84,4477,0.05,0.0001,0.025846578180789948,63194,,
7.13,254414,4940,56,62.02,4489,0.05,0.0001,0.04152066260576248,63353,,
6.96,254966,4950,56,60.57,4499,0.05,0.0001,0.03606658801436424,63491,,
7.0,255653,4960,56,62.07,4512,0.05,0.0001,0.0548504963517189,63663,,
7.14,256368,4970,56,63.71,4526,0.05,0.0001,0.02557997778058052,63841,,
7.14,256967,4980,56,62.73,4537,0.05,0.0001,0.011541103012859821,63991,,
6.91,257610,4990,56,61.12,4549,0.05,0.0001,0.02511753886938095,64152,,
7.32,258262,5000,56,62.63,4561,0.05,0.0001,0.01927958056330681,64315,,
7.48,258799,5010,56,62.98,4570,0.05,0.0001,0.07733485102653503,64449,,
7.4,259338,5020,56,62.06,4582,0.05,0.0001,0.017797499895095825,64584,,
7.2,259810,5030,56,60.3,4592,0.05,0.0001,0.021184682846069336,64702,,
7.35,260693,5040,56,62.79,4610,0.05,0.0001,0.025685088708996773,64923,,
7.54,261435,5050,56,64.69,4624,0.05,0.0001,0.030899537727236748,65108,,
7.56,262145,5060,56,64.92,4638,0.05,0.0001,0.04744724556803703,65286,,
7.47,262807,5070,56,64.39,4652,0.05,0.0001,0.018435996025800705,65451,,
7.31,263284,5080,56,63.17,4662,0.05,0.0001,0.01420845091342926,65570,,
7.26,263783,5090,56,61.73,4672,0.05,0.0001,0.023607498034834862,65695,,
6.99,264291,5100,56,60.29,4682,0.05,0.0001,0.023663347586989403,65822,,
6.97,264805,5110,56,60.06,4693,0.05,0.0001,0.028962817043066025,65951,,
7.07,265449,5120,56,61.11,4706,0.05,0.0001,0.03394399583339691,66112,,
7.36,266113,5130,56,63.03,4720,0.05,0.0001,0.02291194722056389,66278,,
7.15,266768,5140,56,60.75,4733,0.05,0.0001,0.02562735788524151,66441,,
6.94,267341,5150,56,59.06,4747,0.05,0.0001,0.02903534099459648,66585,,
6.82,267877,5160,56,57.32,4759,0.05,0.0001,0.019770028069615364,66719,,
6.79,268501,5170,56,56.94,4771,0.05,0.0001,0.03274064138531685,66875,,
6.84,269035,5180,56,57.51,4782,0.05,0.0001,0.030133508145809174,67008,,
6.86,269584,5190,56,58.01,4793,0.05,0.0001,0.020889556035399437,67145,,
6.97,270283,5200,56,59.92,4807,0.05,0.0001,0.036082763224840164,67320,,
6.8,270718,5210,56,59.13,4816,0.05,0.0001,0.047447510063648224,67429,,
6.53,271122,5220,56,56.73,4825,0.05,0.0001,0.020707622170448303,67530,,
6.51,271704,5230,56,55.91,4836,0.05,0.0001,0.014281557872891426,67675,,
6.47,272294,5240,56,55.26,4848,0.05,0.0001,0.010454874485731125,67823,,
6.52,272966,5250,56,56.25,4861,0.05,0.0001,0.06917335838079453,67991,,
6.69,273695,5260,56,58.18,4876,0.05,0.0001,0.04487602040171623,68173,,
6.49,274179,5270,56,56.78,4886,0.05,0.0001,0.016074741259217262,68294,,
6.77,275034,5280,56,59.99,4903,0.05,0.0001,0.03473283722996712,68508,,
6.79,275582,5290,56,59.98,4913,0.05,0.0001,0.027712414041161537,68645,,
6.72,276229,5300,56,59.46,4925,0.05,0.0001,0.031661733984947205,68807,,
7.18,276991,5310,56,62.73,4939,0.05,0.0001,0.0254968274384737,68997,,
7.45,277615,5320,56,64.93,4950,0.05,0.0001,0.020530354231595993,69153,,
7.33,278216,5330,56,65.12,4961,0.05,0.0001,0.04018060863018036,69303,,
7.2,278701,5340,56,64.07,4970,0.05,0.0001,0.029544660821557045,69425,,
7.33,279390,5350,56,64.24,4984,0.05,0.0001,0.045280225574970245,69597,,
7.46,280267,5360,56,65.72,5000,0.05,0.0001,0.028641654178500175,69816,,
7.28,280635,5370,56,64.56,5007,0.05,0.0001,0.015845345333218575,69908,,
7.3,281443,5380,56,64.09,5022,0.05,0.0001,0.02356402948498726,70110,,
7.33,282046,5390,56,64.64,5033,0.05,0.0001,0.042474422603845596,70261,,
7.25,282536,5400,56,63.07,5042,0.05,0.0001,0.02834506705403328,70383,,
6.85,283086,5410,56,60.95,5052,0.05,0.0001,0.01511155441403389,70521,,
6.72,283771,5420,56,61.56,5065,0.05,0.0001,0.040710534900426865,70692,,
6.78,284453,5430,56,62.37,5078,0.05,0.0001,0.03278584033250809,70863,,
7.0,285045,5440,56,63.44,5089,0.05,0.0001,0.045710958540439606,71011,,
6.62,285431,5450,56,60.41,5096,0.05,0.0001,0.029661253094673157,71107,,
6.55,286140,5460,55,58.73,5109,0.05,0.0001,0.05802755057811737,71284,,
6.51,286430,5470,55,57.95,5115,0.05,0.0001,0.021278608590364456,71357,,
6.3,287060,5480,55,56.17,5126,0.05,0.0001,0.0308197233825922,71514,,
6.38,287712,5490,55,56.66,5139,0.05,0.0001,0.019353117793798447,71677,,
6.41,288243,5500,55,57.07,5149,0.05,0.0001,0.02716914564371109,71810,,
6.58,288886,5510,55,58.0,5161,0.05,0.0001,0.023323068395256996,71971,,
6.73,289515,5520,55,57.44,5172,0.05,0.0001,0.03164716064929962,72128,,
6.43,289939,5530,55,54.86,5180,0.05,0.0001,0.011534427292644978,72234,,
6.32,290543,5540,55,54.98,5192,0.05,0.0001,0.0428767092525959,72385,,
6.85,291454,5550,55,60.23,5208,0.05,0.0001,0.03327753767371178,72613,,
6.58,292006,5560,55,58.66,5219,0.05,0.0001,0.02424226701259613,72751,,
6.89,292560,5570,55,61.3,5229,0.05,0.0001,0.019817905500531197,72889,,
6.79,293106,5580,55,60.46,5239,0.05,0.0001,0.03473198786377907,73026,,
6.87,293852,5590,55,61.4,5253,0.05,0.0001,0.035973235964775085,73212,,
6.93,294424,5600,55,61.81,5263,0.05,0.0001,0.021177487447857857,73355,,
7.05,295080,5610,55,61.94,5275,0.05,0.0001,0.018786463886499405,73519,,
6.99,295669,5620,55,61.54,5286,0.05,0.0001,0.027058474719524384,73667,,
7.16,296250,5630,55,63.11,5297,0.05,0.0001,0.0325770229101181,73812,,
7.2,296821,5640,55,62.78,5308,0.05,0.0001,0.020098017528653145,73955,,
7.06,297532,5650,55,60.78,5321,0.05,0.0001,0.026626011356711388,74132,,
7.27,298135,5660,55,61.29,5332,0.05,0.0001,0.016228975728154182,74283,,
7.32,298683,5670,55,61.23,5342,0.05,0.0001,0.022105274721980095,74420,,
7.41,299297,5680,55,61.91,5353,0.05,0.0001,0.01564774662256241,74574,,
7.25,299942,5690,55,60.9,5365,0.05,0.0001,0.02758033759891987,74735,,
,300000,,,,,0.05,0.0001,0.028354879468679428,74749,6.4,51.0
7.12,300463,5700,55,60.39,5377,0.05,0.0001,0.02453031949698925,74865,,
6.87,301018,5710,55,59.38,5387,0.05,0.0001,0.03135593235492706,75004,,
6.93,301615,5720,55,59.46,5399,0.05,0.0001,0.014359310269355774,75153,,
7.04,302215,5730,55,59.65,5410,0.05,0.0001,0.039573874324560165,75303,,
6.98,302666,5740,55,58.45,5418,0.05,0.0001,0.026540949940681458,75416,,
6.92,303347,5750,55,58.15,5431,0.05,0.0001,0.02770814299583435,75586,,
6.7,303811,5760,55,56.76,5440,0.05,0.0001,0.022749340161681175,75702,,
6.77,304381,5770,55,56.98,5451,0.05,0.0001,0.024225112050771713,75845,,
6.82,305000,5780,55,57.03,5462,0.05,0.0001,0.019873499870300293,75999,,
6.81,305659,5790,55,57.17,5474,0.05,0.0001,0.06125287711620331,76164,,
6.96,306164,5800,55,57.01,5484,0.05,0.0001,0.019952906295657158,76290,,
7.0,306758,5810,55,57.4,5495,0.05,0.0001,0.022217825055122375,76439,,
6.9,307392,5820,55,57.77,5506,0.05,0.0001,0.0158968698233366,76597,,
6.73,307876,5830,55,56.61,5515,0.05,0.0001,0.01789257861673832,76718,,
6.86,308521,5840,55,58.55,5527,0.05,0.0001,0.021451657637953758,76880,,
6.85,309128,5850,55,57.81,5538,0.05,0.0001,0.01832580752670765,77031,,
7.04,309670,5860,55,58.59,5548,0.05,0.0001,0.07379686087369919,77167,,
7.05,310351,5870,55,59.7,5560,0.05,0.0001,0.02382924035191536,77337,,
7.0,310967,5880,55,59.67,5572,0.05,0.0001,0.013140888884663582,77491,,
6.85,311455,5890,55,57.96,5581,0.05,0.0001,0.027562573552131653,77613,,
6.89,312126,5900,55,59.62,5593,0.05,0.0001,0.03450985252857208,77781,,
6.85,312626,5910,55,58.68,5602,0.05,0.0001,0.02599969692528248,77906,,
6.8,313213,5920,55,58.21,5613,0.05,0.0001,0.019346967339515686,78053,,
7.09,313932,5930,55,60.56,5626,0.05,0.0001,0.016777679324150085,78232,,
7.12,314569,5940,55,60.48,5638,0.05,0.0001,0.04306784272193909,78392,,
6.82,314981,5950,55,58.53,5646,0.05,0.0001,0.01316881738603115,78495,,
6.74,315530,5960,55,58.6,5656,0.05,0.0001,0.022534281015396118,78632,,
6.63,316084,5970,55,57.33,5666,0.05,0.0001,0.019195159897208214,78770,,
6.54,316696,5980,55,57.29,5677,0.05,0.0001,0.024746980518102646,78923,,
6.81,317427,5990,55,59.72,5691,0.05,0.0001,0.015806540846824646,79106,,
6.78,318046,6000,55,59.2,5702,0.05,0.0001,0.02351502515375614,79261,,
7.16,318728,6010,55,61.02,5714,0.05,0.0001,0.05402931198477745,79431,,
7.33,319391,6020,55,61.78,5726,0.05,0.0001,0.010086155496537685,79597,,
7.18,319967,6030,55,60.35,5737,0.05,0.0001,0.018451526761054993,79741,,
7.23,320616,6040,55,60.47,5749,0.05,0.0001,0.016333095729351044,79903,,
7.52,321239,6050,55,62.58,5760,0.05,0.0001,0.03444499894976616,80059,,
7.66,321971,6060,55,64.41,5774,0.05,0.0001,0.017946815118193626,80242,,
7.79,322715,6070,55,66.31,5787,0.05,0.0001,0.022018317133188248,80428,,
7.75,323267,6080,55,65.71,5798,0.05,0.0001,0.01667902059853077,80566,,
7.61,323904,6090,55,64.77,5810,0.05,0.0001,0.03628052398562431,80725,,
7.64,324550,6100,55,65.04,5821,0.05,0.0001,0.023912090808153152,80887,,
7.17,324933,6110,55,62.05,5829,0.05,0.0001,0.024905391037464142,80983,,
7.03,325526,6120,55,61.35,5839,0.05,0.0001,0.021161381155252457,81131,,
7.1,326256,6130,55,62.89,5853,0.05,0.0001,0.03283686935901642,81313,,
6.89,326859,6140,55,62.43,5864,0.05,0.0001,0.030170785263180733,81464,,
6.97,327420,6150,55,61.81,5874,0.05,0.0001,0.02370433509349823,81604,,
6.89,328095,6160,55,61.24,5887,0.05,0.0001,0.02214149571955204,81773,,
6.92,328848,6170,55,61.33,5901,0.05,0.0001,0.033881209790706635,81961,,
7.25,329576,6180,55,63.09,5914,0.05,0.0001,0.023332152515649796,82143,,
7.24,330120,6190,55,62.16,5925,0.05,0.0001,0.020994633436203003,82279,,
7.2,330737,6200,55,61.87,5936,0.05,0.0001,0.017880231142044067,82434,,
7.38,331372,6210,55,64.39,5947,0.05,0.0001,0.02473079226911068,82592,,
7.44,332120,6220,55,65.94,5961,0.05,0.0001,0.020252753049135208,82779,,
7.38,332621,6230,55,63.65,5970,0.05,0.0001,0.01827937550842762,82905,,
7.59,333257,6240,55,63.98,5982,0.05,0.0001,0.0177630465477705,83064,,
7.39,333867,6250,55,64.47,5993,0.05,0.0001,0.03694750368595123,83216,,
7.12,334374,6260,55,62.79,6003,0.05,0.0001,0.02301238477230072,83343,,
7.07,335003,6270,55,61.55,6014,0.05,0.0001,0.02932802587747574,83500,,
7.01,335739,6280,55,61.63,6028,0.05,0.0001,0.01376316323876381,83684,,
7.09,336340,6290,55,62.2,6039,0.05,0.0001,0.023271968588232994,83834,,
7.03,336861,6300,55,61.24,6049,0.05,0.0001,0.028198543936014175,83965,,
7.03,337464,6310,55,60.92,6060,0.05,0.0001,0.023091765120625496,84115,,
6.95,337996,6320,55,58.76,6070,0.05,0.0001,0.014109451323747635,84248,,
6.96,338644,6330,55,60.23,6082,0.05,0.0001,0.02167528308928013,84410,,
6.98,339344,6340,55,60.87,6095,0.05,0.0001,0.03487655892968178,84585,,
6.96,339788,6350,55,59.21,6103,0.05,0.0001,0.022535257041454315,84696,,
7.21,340430,6360,55,60.56,6115,0.05,0.0001,0.022900493815541267,84857,,
7.17,341132,6370,55,61.29,6128,0.05,0.0001,0.03504006564617157,85032,,
7.03,341773,6380,55,60.34,6140,0.05,0.0001,0.035911720246076584,85193,,
7.11,342418,6390,55,60.78,6152,0.05,0.0001,0.0240638367831707,85354,,
7.26,343037,6400,55,61.76,6163,0.05,0.0001,0.021994756534695625,85509,,
7.3,343777,6410,55,63.13,6177,0.05,0.0001,0.011339557357132435,85694,,
7.18,344303,6420,55,63.07,6186,0.05,0.0001,0.06987414509057999,85825,,
7.15,344926,6430,55,62.82,6198,0.05,0.0001,0.0181252621114254,85981,,
6.86,345367,6440,55,60.23,6206,0.05,0.0001,0.03641762584447861,86091,,
6.85,345923,6450,55,61.35,6216,0.05,0.0001,0.01638112962245941,86230,,
6.86,346502,6460,55,60.72,6227,0.05,0.0001,0.010687987320125103,86375,,
